93.8,992.8
93.8,992.8
93.8,992.8
93.8,992.78
93.8,992.74
93.8,992.68
93.8,992.62
93.8,992.56
93.8,992.52
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.8,992.5
93.801,992.5
93.804,992.5
93.815,992.5
93.841,992.5
93.89,992.5
93.96,992.5
94.04,992.5
94.11,992.5
94.158,992.5
94.18,992.52
94.18,992.56
94.158,992.62
94.11,992.68
94.04,992.74
93.959,992.78
93.886,992.8
93.829,992.78
93.781,992.74
93.726,992.68
93.649,992.62
93.55,992.56
93.435,992.52
93.315,992.5
93.193,992.48
93.061,992.44
92.908,992.38
92.731,992.29
92.536,992.18
92.338,992.06
92.145,991.94
91.954,991.82
91.758,991.69
91.549,991.56
91.325,991.42
91.087,991.25
90.833,991.04
90.561,990.82
90.281,990.58
90.007,990.34
89.752,990.08
89.518,989.82
89.297,989.54
89.08,989.24
88.864,988.91
88.652,988.59
88.457,988.26
88.292,987.94
88.167,987.64
88.083,987.36
88.035,987.1
88.013,986.84
88.007,986.58
88.013,986.29
88.034,986.01
88.079,985.72
88.155,985.48
88.262,985.26
88.394,985.09
88.539,984.94
88.681,984.82
88.806,984.7
88.898,984.6
88.956,984.49
88.983,984.38
88.991,984.26
88.984,984.16
88.958,984.06
88.907,983.97
88.829,983.88
88.729,983.82
88.622,983.76
88.52,983.72
88.432,983.7
88.36,983.7
88.3,983.7
88.241,983.68
88.172,983.64
88.09,983.58
88,983.52
87.911,983.46
87.835,983.42
87.782,983.4
87.762,983.4
87.779,983.4
87.823,983.4
87.881,983.4
87.933,983.4
87.969,983.4
87.989,983.4
87.997,983.4
87.999,983.4
88,983.4
88,983.4
88,983.4
88,983.4
88,983.4
88,983.4
88,983.4
88,983.4
88.001,983.42
88.003,983.46
88.012,983.52
88.035,983.6
88.083,983.7
88.167,983.8
88.292,983.91
88.457,984.02
88.652,984.14
88.864,984.26
89.079,984.38
89.294,984.49
89.507,984.6
89.722,984.7
89.942,984.8
90.168,984.88
90.398,984.96
90.63,985.04
90.859,985.12
91.079,985.21
91.284,985.32
91.473,985.44
91.646,985.54
91.802,985.62
91.937,985.67
92.045,985.7
92.121,985.7
92.166,985.7
92.189,985.72
92.2,985.76
92.211,985.82
92.231,985.88
92.267,985.94
92.32,986
92.38,986.06
92.433,986.12
92.469,986.18
92.489,986.24
92.498,986.28
92.504,986.32
92.515,986.36
92.541,986.42
92.59,986.48
92.66,986.54
92.74,986.58
92.81,986.6
92.859,986.6
92.885,986.6
92.896,986.6
92.899,986.6
92.9,986.6
92.9,986.6
92.9,986.6
92.899,986.6
92.896,986.63
92.885,986.68
92.859,986.76
92.81,986.84
92.74,986.92
92.66,986.97
92.59,987
92.54,987
92.512,987
92.493,987
92.47,987
92.433,987
92.379,987
92.317,987
92.255,987
92.196,987
92.128,987
92.037,986.97
91.908,986.92
91.742,986.84
91.545,986.76
91.328,986.68
91.101,986.61
90.87,986.54
90.641,986.48
90.419,986.4
90.207,986.3
90.003,986.2
89.802,986.12
89.598,986.06
89.391,986
89.181,985.94
88.972,985.88
88.771,985.82
88.593,985.76
88.442,985.72
88.319,985.7
88.216,985.7
88.132,985.7
88.07,985.7
88.032,985.7
88.011,985.7
88.003,985.7
87.997,985.7
87.989,985.7
87.968,985.7
87.928,985.7
87.865,985.67
87.778,985.62
87.674,985.52
87.559,985.4
87.437,985.24
87.314,985.06
87.188,984.85
87.057,984.62
86.921,984.32
86.785,983.97
86.659,983.58
86.557,983.16
86.491,982.73
86.466,982.28
86.483,981.8
86.539,981.3
86.628,980.78
86.75,980.24
86.913,979.7
87.125,979.16
87.385,978.62
87.682,978.08
88.004,977.54
88.348,977.02
88.719,976.5
89.121,976
89.551,975.52
89.998,975.06
90.447,974.6
90.892,974.17
91.331,973.76
91.765,973.35
92.197,972.95
92.625,972.56
93.047,972.22
93.46,971.9
93.866,971.6
94.264,971.34
94.644,971.12
94.991,970.92
95.294,970.74
95.555,970.61
95.79,970.52
96.017,970.46
96.253,970.44
96.511,970.46
96.795,970.55
97.099,970.68
97.416,970.88
97.737,971.12
98.059,971.43
98.376,971.77
98.681,972.16
98.969,972.57
99.238,973
99.494,973.43
99.747,973.84
100,974.25
100.25,974.65
100.51,975.06
100.76,975.45
101.03,975.84
101.32,976.21
101.62,976.54
101.94,976.82
102.26,977.05
102.58,977.26
102.88,977.44
103.18,977.6
103.48,977.72
103.79,977.82
104.13,977.87
104.52,977.9
104.95,977.9
105.38,977.9
105.83,977.87
106.26,977.82
106.7,977.74
107.13,977.66
107.57,977.56
108,977.47
108.44,977.38
108.9,977.32
109.37,977.24
109.87,977.16
110.39,977.08
110.93,977
111.46,976.9
111.97,976.8
112.45,976.72
112.89,976.63
113.3,976.54
113.69,976.44
114.09,976.36
114.49,976.28
114.9,976.26
115.3,976.28
115.71,976.36
116.11,976.44
116.49,976.54
116.85,976.63
117.19,976.72
117.5,976.8
117.78,976.9
118.01,977.02
118.2,977.14
118.33,977.29
118.42,977.44
118.46,977.6
118.48,977.72
118.46,977.82
118.42,977.87
118.34,977.9
118.24,977.9
118.11,977.9
117.96,977.9
117.81,977.87
117.66,977.82
117.52,977.74
117.39,977.64
117.26,977.52
117.12,977.41
116.97,977.3
116.81,977.2
116.65,977.08
116.49,976.96
116.32,976.84
116.17,976.74
116.03,976.63
115.92,976.54
115.81,976.44
115.72,976.38
115.64,976.36
115.56,976.36
115.49,976.36
115.42,976.36
115.37,976.33
115.33,976.28
115.31,976.21
115.3,976.14
